INTERVALSTARTTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,MW
2021-12-21T00:00:00-00:00,2021-12-20,17,TH_ZP26_GEN-APND,86.6619
2021-12-21T06:00:00-00:00,2021-12-20,23,TH_ZP26_GEN-APND,70.7642
2021-12-21T05:00:00-00:00,2021-12-20,22,TH_ZP26_GEN-APND,80.03908
2021-12-21T01:00:00-00:00,2021-12-20,18,TH_ZP26_GEN-APND,112.8182
2021-12-21T07:00:00-00:00,2021-12-20,24,TH_ZP26_GEN-APND,60.59627
2021-12-21T02:00:00-00:00,2021-12-20,19,TH_ZP26_GEN-APND,97.74126
2021-12-21T03:00:00-00:00,2021-12-20,20,TH_ZP26_GEN-APND,88.35158
2021-12-21T04:00:00-00:00,2021-12-20,21,TH_ZP26_GEN-APND,86.46966
2021-12-21T18:00:00-00:00,2021-12-21,11,TH_ZP26_GEN-APND,55.13748
2021-12-21T19:00:00-00:00,2021-12-21,12,TH_ZP26_GEN-APND,54.0962
2021-12-21T13:00:00-00:00,2021-12-21,6,TH_ZP26_GEN-APND,67.64886
2021-12-21T11:00:00-00:00,2021-12-21,4,TH_ZP26_GEN-APND,60.10594
2021-12-21T08:00:00-00:00,2021-12-21,1,TH_ZP26_GEN-APND,68.71532
2021-12-21T23:00:00-00:00,2021-12-21,16,TH_ZP26_GEN-APND,65.44639
2021-12-21T20:00:00-00:00,2021-12-21,13,TH_ZP26_GEN-APND,51.71267
2021-12-21T15:00:00-00:00,2021-12-21,8,TH_ZP26_GEN-APND,92.74802
2021-12-21T10:00:00-00:00,2021-12-21,3,TH_ZP26_GEN-APND,59.6555
2021-12-21T21:00:00-00:00,2021-12-21,14,TH_ZP26_GEN-APND,52.56505
2021-12-21T14:00:00-00:00,2021-12-21,7,TH_ZP26_GEN-APND,78.95097
2021-12-21T17:00:00-00:00,2021-12-21,10,TH_ZP26_GEN-APND,61.50429
2021-12-21T16:00:00-00:00,2021-12-21,9,TH_ZP26_GEN-APND,73.15726
2021-12-21T22:00:00-00:00,2021-12-21,15,TH_ZP26_GEN-APND,55.02824
2021-12-21T12:00:00-00:00,2021-12-21,5,TH_ZP26_GEN-APND,63.8313
2021-12-21T09:00:00-00:00,2021-12-21,2,TH_ZP26_GEN-APND,62.28223
2021-10-19T00:00:00-00:00,2021-10-18,18,TH_NP15_GEN-APND,81.06
2021-10-19T05:00:00-00:00,2021-10-18,23,TH_NP15_GEN-APND,70.45701
2021-10-19T03:00:00-00:00,2021-10-18,21,TH_NP15_GEN-APND,83.54674
2021-10-19T06:00:00-00:00,2021-10-18,24,TH_NP15_GEN-APND,67.51786
2021-10-19T02:00:00-00:00,2021-10-18,20,TH_NP15_GEN-APND,89.94633
2021-10-19T04:00:00-00:00,2021-10-18,22,TH_NP15_GEN-APND,81.49165
2021-10-19T01:00:00-00:00,2021-10-18,19,TH_NP15_GEN-APND,95.42
2021-10-19T12:00:00-00:00,2021-10-19,6,TH_NP15_GEN-APND,69.5509
2021-10-19T08:00:00-00:00,2021-10-19,2,TH_NP15_GEN-APND,59.28146
2021-10-19T07:00:00-00:00,2021-10-19,1,TH_NP15_GEN-APND,65.51519
2021-10-19T23:00:00-00:00,2021-10-19,17,TH_NP15_GEN-APND,65.33672
2021-10-19T17:00:00-00:00,2021-10-19,11,TH_NP15_GEN-APND,63.17031
2021-10-19T20:00:00-00:00,2021-10-19,14,TH_NP15_GEN-APND,58.92397
2021-10-19T14:00:00-00:00,2021-10-19,8,TH_NP15_GEN-APND,87.13736
2021-10-19T10:00:00-00:00,2021-10-19,4,TH_NP15_GEN-APND,58.10359
2021-10-19T21:00:00-00:00,2021-10-19,15,TH_NP15_GEN-APND,59.14405
2021-10-19T18:00:00-00:00,2021-10-19,12,TH_NP15_GEN-APND,60.85065
2021-10-19T16:00:00-00:00,2021-10-19,10,TH_NP15_GEN-APND,66.73346
2021-10-19T11:00:00-00:00,2021-10-19,5,TH_NP15_GEN-APND,64.98407
2021-10-19T09:00:00-00:00,2021-10-19,3,TH_NP15_GEN-APND,58.17869
2021-10-19T15:00:00-00:00,2021-10-19,9,TH_NP15_GEN-APND,70.0
2021-10-19T22:00:00-00:00,2021-10-19,16,TH_NP15_GEN-APND,61.06
2021-10-19T13:00:00-00:00,2021-10-19,7,TH_NP15_GEN-APND,87.50555
2021-10-19T19:00:00-00:00,2021-10-19,13,TH_NP15_GEN-APND,58.51402
2021-12-26T04:00:00-00:00,2021-12-25,21,TH_SP15_GEN-APND,68.13635
2021-12-26T05:00:00-00:00,2021-12-25,22,TH_SP15_GEN-APND,66.04812
2021-12-26T02:00:00-00:00,2021-12-25,19,TH_SP15_GEN-APND,74.77618
2021-12-26T06:00:00-00:00,2021-12-25,23,TH_SP15_GEN-APND,61.058
2021-12-26T00:00:00-00:00,2021-12-25,17,TH_SP15_GEN-APND,70.48375
2021-12-26T01:00:00-00:00,2021-12-25,18,TH_SP15_GEN-APND,84.38
2021-12-26T03:00:00-00:00,2021-12-25,20,TH_SP15_GEN-APND,70.69621
2021-12-26T07:00:00-00:00,2021-12-25,24,TH_SP15_GEN-APND,57.81189
2021-12-26T19:00:00-00:00,2021-12-26,12,TH_SP15_GEN-APND,22.91889
2021-12-26T20:00:00-00:00,2021-12-26,13,TH_SP15_GEN-APND,20.09012
2021-12-26T12:00:00-00:00,2021-12-26,5,TH_SP15_GEN-APND,46.99156
2021-12-26T13:00:00-00:00,2021-12-26,6,TH_SP15_GEN-APND,51.71
2021-12-26T18:00:00-00:00,2021-12-26,11,TH_SP15_GEN-APND,26.97337
2021-12-26T22:00:00-00:00,2021-12-26,15,TH_SP15_GEN-APND,28.83058
2021-12-26T10:00:00-00:00,2021-12-26,3,TH_SP15_GEN-APND,45.81755
2021-12-26T14:00:00-00:00,2021-12-26,7,TH_SP15_GEN-APND,63.59918
2021-12-26T17:00:00-00:00,2021-12-26,10,TH_SP15_GEN-APND,35.16536
2021-12-26T09:00:00-00:00,2021-12-26,2,TH_SP15_GEN-APND,45.74631
2021-12-26T23:00:00-00:00,2021-12-26,16,TH_SP15_GEN-APND,51.93902
2021-12-26T15:00:00-00:00,2021-12-26,8,TH_SP15_GEN-APND,58.59983
2021-12-26T16:00:00-00:00,2021-12-26,9,TH_SP15_GEN-APND,46.73277
2021-12-26T08:00:00-00:00,2021-12-26,1,TH_SP15_GEN-APND,49.15486
2021-12-26T21:00:00-00:00,2021-12-26,14,TH_SP15_GEN-APND,22.21
2021-12-26T11:00:00-00:00,2021-12-26,4,TH_SP15_GEN-APND,45.46587
2021-10-14T01:00:00-00:00,2021-10-13,19,TH_ZP26_GEN-APND,89.14673
2021-10-14T04:00:00-00:00,2021-10-13,22,TH_ZP26_GEN-APND,73.90444
2021-10-14T03:00:00-00:00,2021-10-13,21,TH_ZP26_GEN-APND,78.09131
2021-10-14T06:00:00-00:00,2021-10-13,24,TH_ZP26_GEN-APND,58.23438
2021-10-14T02:00:00-00:00,2021-10-13,20,TH_ZP26_GEN-APND,83.37612
2021-10-14T05:00:00-00:00,2021-10-13,23,TH_ZP26_GEN-APND,64.0
2021-10-14T00:00:00-00:00,2021-10-13,18,TH_ZP26_GEN-APND,74.97446
2021-10-14T09:00:00-00:00,2021-10-14,3,TH_ZP26_GEN-APND,47.13296
2021-10-14T13:00:00-00:00,2021-10-14,7,TH_ZP26_GEN-APND,77.75427
2021-10-14T19:00:00-00:00,2021-10-14,13,TH_ZP26_GEN-APND,7.42228
2021-10-14T11:00:00-00:00,2021-10-14,5,TH_ZP26_GEN-APND,50.29041
2021-10-14T20:00:00-00:00,2021-10-14,14,TH_ZP26_GEN-APND,10.21809
2021-10-14T14:00:00-00:00,2021-10-14,8,TH_ZP26_GEN-APND,74.3158
2021-10-14T15:00:00-00:00,2021-10-14,9,TH_ZP26_GEN-APND,48.85913
2021-10-14T16:00:00-00:00,2021-10-14,10,TH_ZP26_GEN-APND,22.77381
2021-10-14T17:00:00-00:00,2021-10-14,11,TH_ZP26_GEN-APND,11.67901
2021-10-14T10:00:00-00:00,2021-10-14,4,TH_ZP26_GEN-APND,48.3187
2021-10-14T12:00:00-00:00,2021-10-14,6,TH_ZP26_GEN-APND,58.75961
2021-10-14T08:00:00-00:00,2021-10-14,2,TH_ZP26_GEN-APND,48.46607
2021-10-14T21:00:00-00:00,2021-10-14,15,TH_ZP26_GEN-APND,14.53505
2021-10-14T23:00:00-00:00,2021-10-14,17,TH_ZP26_GEN-APND,38.32336
2021-10-14T18:00:00-00:00,2021-10-14,12,TH_ZP26_GEN-APND,7.87221
2021-10-14T07:00:00-00:00,2021-10-14,1,TH_ZP26_GEN-APND,45.32893
2021-10-14T22:00:00-00:00,2021-10-14,16,TH_ZP26_GEN-APND,22.01305
2021-12-26T02:00:00-00:00,2021-12-25,19,TH_NP15_GEN-APND,75.16238
2021-12-26T06:00:00-00:00,2021-12-25,23,TH_NP15_GEN-APND,60.39879
2021-12-26T01:00:00-00:00,2021-12-25,18,TH_NP15_GEN-APND,85.06907
2021-12-26T04:00:00-00:00,2021-12-25,21,TH_NP15_GEN-APND,68.17847
2021-12-26T00:00:00-00:00,2021-12-25,17,TH_NP15_GEN-APND,70.61406
2021-12-26T03:00:00-00:00,2021-12-25,20,TH_NP15_GEN-APND,70.7399
2021-12-26T05:00:00-00:00,2021-12-25,22,TH_NP15_GEN-APND,66.00745
2021-12-26T07:00:00-00:00,2021-12-25,24,TH_NP15_GEN-APND,57.96551
2021-12-26T22:00:00-00:00,2021-12-26,15,TH_NP15_GEN-APND,31.89094
2021-12-26T18:00:00-00:00,2021-12-26,11,TH_NP15_GEN-APND,31.58863
2021-12-26T20:00:00-00:00,2021-12-26,13,TH_NP15_GEN-APND,27.61619
2021-12-26T23:00:00-00:00,2021-12-26,16,TH_NP15_GEN-APND,55.06781
2021-12-26T13:00:00-00:00,2021-12-26,6,TH_NP15_GEN-APND,52.95525
2021-12-26T15:00:00-00:00,2021-12-26,8,TH_NP15_GEN-APND,60.49522
2021-12-26T17:00:00-00:00,2021-12-26,10,TH_NP15_GEN-APND,38.8231
2021-12-26T08:00:00-00:00,2021-12-26,1,TH_NP15_GEN-APND,49.93501
2021-12-26T09:00:00-00:00,2021-12-26,2,TH_NP15_GEN-APND,46.67
2021-12-26T12:00:00-00:00,2021-12-26,5,TH_NP15_GEN-APND,47.65158
2021-12-26T14:00:00-00:00,2021-12-26,7,TH_NP15_GEN-APND,65.4356
2021-12-26T16:00:00-00:00,2021-12-26,9,TH_NP15_GEN-APND,50.03781
2021-12-26T21:00:00-00:00,2021-12-26,14,TH_NP15_GEN-APND,24.85313
2021-12-26T19:00:00-00:00,2021-12-26,12,TH_NP15_GEN-APND,28.40912
2021-12-26T11:00:00-00:00,2021-12-26,4,TH_NP15_GEN-APND,46.1
2021-12-26T10:00:00-00:00,2021-12-26,3,TH_NP15_GEN-APND,46.41417
2021-11-16T04:00:00-00:00,2021-11-15,21,TH_ZP26_GEN-APND,65.37426
2021-11-16T01:00:00-00:00,2021-11-15,18,TH_ZP26_GEN-APND,103.76591
2021-11-16T00:00:00-00:00,2021-11-15,17,TH_ZP26_GEN-APND,93.72755
2021-11-16T03:00:00-00:00,2021-11-15,20,TH_ZP26_GEN-APND,68.2684
2021-11-16T07:00:00-00:00,2021-11-15,24,TH_ZP26_GEN-APND,53.57168
2021-11-16T02:00:00-00:00,2021-11-15,19,TH_ZP26_GEN-APND,79.95515
2021-11-16T06:00:00-00:00,2021-11-15,23,TH_ZP26_GEN-APND,55.17
2021-11-16T05:00:00-00:00,2021-11-15,22,TH_ZP26_GEN-APND,59.24112
2021-11-16T17:00:00-00:00,2021-11-16,10,TH_ZP26_GEN-APND,50.81207
2021-11-16T19:00:00-00:00,2021-11-16,12,TH_ZP26_GEN-APND,45.70894
2021-11-16T14:00:00-00:00,2021-11-16,7,TH_ZP26_GEN-APND,66.15
2021-11-16T10:00:00-00:00,2021-11-16,3,TH_ZP26_GEN-APND,46.34506
2021-11-16T20:00:00-00:00,2021-11-16,13,TH_ZP26_GEN-APND,44.07702
2021-11-16T18:00:00-00:00,2021-11-16,11,TH_ZP26_GEN-APND,47.70354
2021-11-16T15:00:00-00:00,2021-11-16,8,TH_ZP26_GEN-APND,65.31561
2021-11-16T16:00:00-00:00,2021-11-16,9,TH_ZP26_GEN-APND,54.50066
2021-11-16T13:00:00-00:00,2021-11-16,6,TH_ZP26_GEN-APND,58.54883
2021-11-16T12:00:00-00:00,2021-11-16,5,TH_ZP26_GEN-APND,49.85589
2021-11-16T11:00:00-00:00,2021-11-16,4,TH_ZP26_GEN-APND,47.54388
2021-11-16T22:00:00-00:00,2021-11-16,15,TH_ZP26_GEN-APND,48.27281
2021-11-16T23:00:00-00:00,2021-11-16,16,TH_ZP26_GEN-APND,58.25857
2021-11-16T21:00:00-00:00,2021-11-16,14,TH_ZP26_GEN-APND,41.61005
2021-11-16T08:00:00-00:00,2021-11-16,1,TH_ZP26_GEN-APND,49.16947
2021-11-16T09:00:00-00:00,2021-11-16,2,TH_ZP26_GEN-APND,47.99191
2021-12-18T05:00:00-00:00,2021-12-17,22,TH_NP15_GEN-APND,72.32518
2021-12-18T02:00:00-00:00,2021-12-17,19,TH_NP15_GEN-APND,89.93343
2021-12-18T03:00:00-00:00,2021-12-17,20,TH_NP15_GEN-APND,83.2337
2021-12-18T00:00:00-00:00,2021-12-17,17,TH_NP15_GEN-APND,79.39311
2021-12-18T07:00:00-00:00,2021-12-17,24,TH_NP15_GEN-APND,56.73181
2021-12-18T06:00:00-00:00,2021-12-17,23,TH_NP15_GEN-APND,62.6654
2021-12-18T01:00:00-00:00,2021-12-17,18,TH_NP15_GEN-APND,97.0
2021-12-18T04:00:00-00:00,2021-12-17,21,TH_NP15_GEN-APND,77.35324
2021-12-18T10:00:00-00:00,2021-12-18,3,TH_NP15_GEN-APND,51.48144
2021-12-18T16:00:00-00:00,2021-12-18,9,TH_NP15_GEN-APND,56.8246
2021-12-18T20:00:00-00:00,2021-12-18,13,TH_NP15_GEN-APND,40.07
2021-12-18T18:00:00-00:00,2021-12-18,11,TH_NP15_GEN-APND,49.30388
2021-12-18T17:00:00-00:00,2021-12-18,10,TH_NP15_GEN-APND,47.83
2021-12-18T13:00:00-00:00,2021-12-18,6,TH_NP15_GEN-APND,59.64
2021-12-18T21:00:00-00:00,2021-12-18,14,TH_NP15_GEN-APND,40.67901
2021-12-18T14:00:00-00:00,2021-12-18,7,TH_NP15_GEN-APND,74.12517
2021-12-18T19:00:00-00:00,2021-12-18,12,TH_NP15_GEN-APND,44.23
2021-12-18T12:00:00-00:00,2021-12-18,5,TH_NP15_GEN-APND,53.43234
2021-12-18T15:00:00-00:00,2021-12-18,8,TH_NP15_GEN-APND,64.58268
2021-12-18T08:00:00-00:00,2021-12-18,1,TH_NP15_GEN-APND,53.72835
2021-12-18T23:00:00-00:00,2021-12-18,16,TH_NP15_GEN-APND,52.80765
2021-12-18T09:00:00-00:00,2021-12-18,2,TH_NP15_GEN-APND,52.04126
2021-12-18T22:00:00-00:00,2021-12-18,15,TH_NP15_GEN-APND,41.70134
2021-12-18T11:00:00-00:00,2021-12-18,4,TH_NP15_GEN-APND,51.8146
2021-12-02T01:00:00-00:00,2021-12-01,18,TH_SP15_GEN-APND,83.21444
2021-12-02T00:00:00-00:00,2021-12-01,17,TH_SP15_GEN-APND,75.0
2021-12-02T06:00:00-00:00,2021-12-01,23,TH_SP15_GEN-APND,51.56582
2021-12-02T03:00:00-00:00,2021-12-01,20,TH_SP15_GEN-APND,69.49824
2021-12-02T07:00:00-00:00,2021-12-01,24,TH_SP15_GEN-APND,46.95165
2021-12-02T05:00:00-00:00,2021-12-01,22,TH_SP15_GEN-APND,54.60735
2021-12-02T04:00:00-00:00,2021-12-01,21,TH_SP15_GEN-APND,63.46686
2021-12-02T02:00:00-00:00,2021-12-01,19,TH_SP15_GEN-APND,72.73
2021-12-02T18:00:00-00:00,2021-12-02,11,TH_SP15_GEN-APND,27.64787
2021-12-02T15:00:00-00:00,2021-12-02,8,TH_SP15_GEN-APND,49.82558
2021-12-02T23:00:00-00:00,2021-12-02,16,TH_SP15_GEN-APND,48.5605
2021-12-02T21:00:00-00:00,2021-12-02,14,TH_SP15_GEN-APND,28.43789
2021-12-02T17:00:00-00:00,2021-12-02,10,TH_SP15_GEN-APND,32.20076
2021-12-02T16:00:00-00:00,2021-12-02,9,TH_SP15_GEN-APND,36.17287
2021-12-02T19:00:00-00:00,2021-12-02,12,TH_SP15_GEN-APND,25.44906
2021-12-02T20:00:00-00:00,2021-12-02,13,TH_SP15_GEN-APND,26.49869
2021-12-02T13:00:00-00:00,2021-12-02,6,TH_SP15_GEN-APND,48.88135
2021-12-02T14:00:00-00:00,2021-12-02,7,TH_SP15_GEN-APND,64.97201
2021-12-02T12:00:00-00:00,2021-12-02,5,TH_SP15_GEN-APND,43.20389
2021-12-02T08:00:00-00:00,2021-12-02,1,TH_SP15_GEN-APND,45.45164
2021-12-02T11:00:00-00:00,2021-12-02,4,TH_SP15_GEN-APND,41.59553
2021-12-02T10:00:00-00:00,2021-12-02,3,TH_SP15_GEN-APND,41.67449
2021-12-02T22:00:00-00:00,2021-12-02,15,TH_SP15_GEN-APND,32.69287
2021-12-02T09:00:00-00:00,2021-12-02,2,TH_SP15_GEN-APND,43.59609
2021-10-14T00:00:00-00:00,2021-10-13,18,TH_NP15_GEN-APND,73.19529
2021-10-14T06:00:00-00:00,2021-10-13,24,TH_NP15_GEN-APND,58.23438
2021-10-14T04:00:00-00:00,2021-10-13,22,TH_NP15_GEN-APND,73.49581
2021-10-14T01:00:00-00:00,2021-10-13,19,TH_NP15_GEN-APND,84.95174
2021-10-14T03:00:00-00:00,2021-10-13,21,TH_NP15_GEN-APND,77.51186
2021-10-14T02:00:00-00:00,2021-10-13,20,TH_NP15_GEN-APND,82.45943
2021-10-14T05:00:00-00:00,2021-10-13,23,TH_NP15_GEN-APND,64.0
2021-10-14T12:00:00-00:00,2021-10-14,6,TH_NP15_GEN-APND,70.51947
2021-10-14T09:00:00-00:00,2021-10-14,3,TH_NP15_GEN-APND,64.36
2021-10-14T15:00:00-00:00,2021-10-14,9,TH_NP15_GEN-APND,82.01904
2021-10-14T17:00:00-00:00,2021-10-14,11,TH_NP15_GEN-APND,70.41699
2021-10-14T13:00:00-00:00,2021-10-14,7,TH_NP15_GEN-APND,80.89004
2021-10-14T23:00:00-00:00,2021-10-14,17,TH_NP15_GEN-APND,90.53584
2021-10-14T22:00:00-00:00,2021-10-14,16,TH_NP15_GEN-APND,76.10704
2021-10-14T07:00:00-00:00,2021-10-14,1,TH_NP15_GEN-APND,70.93273
2021-10-14T08:00:00-00:00,2021-10-14,2,TH_NP15_GEN-APND,65.8533
2021-10-14T10:00:00-00:00,2021-10-14,4,TH_NP15_GEN-APND,63.51137
2021-10-14T14:00:00-00:00,2021-10-14,8,TH_NP15_GEN-APND,87.00486
2021-10-14T18:00:00-00:00,2021-10-14,12,TH_NP15_GEN-APND,70.22
2021-10-14T19:00:00-00:00,2021-10-14,13,TH_NP15_GEN-APND,64.669
2021-10-14T21:00:00-00:00,2021-10-14,15,TH_NP15_GEN-APND,73.12919
2021-10-14T16:00:00-00:00,2021-10-14,10,TH_NP15_GEN-APND,77.46056
2021-10-14T20:00:00-00:00,2021-10-14,14,TH_NP15_GEN-APND,69.51697
2021-10-14T11:00:00-00:00,2021-10-14,5,TH_NP15_GEN-APND,69.46798
2021-11-09T07:00:00-00:00,2021-11-08,24,TH_ZP26_GEN-APND,57.99631
2021-11-09T06:00:00-00:00,2021-11-08,23,TH_ZP26_GEN-APND,56.94
2021-11-09T01:00:00-00:00,2021-11-08,18,TH_ZP26_GEN-APND,114.40794
2021-11-09T02:00:00-00:00,2021-11-08,19,TH_ZP26_GEN-APND,92.17257
2021-11-09T03:00:00-00:00,2021-11-08,20,TH_ZP26_GEN-APND,83.83123
2021-11-09T04:00:00-00:00,2021-11-08,21,TH_ZP26_GEN-APND,72.49075
2021-11-09T00:00:00-00:00,2021-11-08,17,TH_ZP26_GEN-APND,82.38691
2021-11-09T05:00:00-00:00,2021-11-08,22,TH_ZP26_GEN-APND,69.50946
2021-11-09T09:00:00-00:00,2021-11-09,2,TH_ZP26_GEN-APND,53.20577
2021-11-09T11:00:00-00:00,2021-11-09,4,TH_ZP26_GEN-APND,53.29857
2021-11-09T12:00:00-00:00,2021-11-09,5,TH_ZP26_GEN-APND,57.03076
2021-11-09T23:00:00-00:00,2021-11-09,16,TH_ZP26_GEN-APND,64.77329
2021-11-09T22:00:00-00:00,2021-11-09,15,TH_ZP26_GEN-APND,51.30831
2021-11-09T13:00:00-00:00,2021-11-09,6,TH_ZP26_GEN-APND,67.27433
2021-11-09T17:00:00-00:00,2021-11-09,10,TH_ZP26_GEN-APND,45.42602
2021-11-09T16:00:00-00:00,2021-11-09,9,TH_ZP26_GEN-APND,54.65017
2021-11-09T18:00:00-00:00,2021-11-09,11,TH_ZP26_GEN-APND,44.57858
2021-11-09T15:00:00-00:00,2021-11-09,8,TH_ZP26_GEN-APND,63.49886
2021-11-09T14:00:00-00:00,2021-11-09,7,TH_ZP26_GEN-APND,78.60284
2021-11-09T21:00:00-00:00,2021-11-09,14,TH_ZP26_GEN-APND,45.22774
2021-11-09T20:00:00-00:00,2021-11-09,13,TH_ZP26_GEN-APND,43.62223
2021-11-09T19:00:00-00:00,2021-11-09,12,TH_ZP26_GEN-APND,41.30746
2021-11-09T10:00:00-00:00,2021-11-09,3,TH_ZP26_GEN-APND,53.11762
2021-11-09T08:00:00-00:00,2021-11-09,1,TH_ZP26_GEN-APND,54.61136
2021-12-24T07:00:00-00:00,2021-12-23,24,TH_SP15_GEN-APND,66.50701
2021-12-24T04:00:00-00:00,2021-12-23,21,TH_SP15_GEN-APND,78.03935
2021-12-24T05:00:00-00:00,2021-12-23,22,TH_SP15_GEN-APND,73.51
2021-12-24T02:00:00-00:00,2021-12-23,19,TH_SP15_GEN-APND,86.10667
2021-12-24T06:00:00-00:00,2021-12-23,23,TH_SP15_GEN-APND,70.00723
2021-12-24T00:00:00-00:00,2021-12-23,17,TH_SP15_GEN-APND,84.40842
2021-12-24T03:00:00-00:00,2021-12-23,20,TH_SP15_GEN-APND,80.78092
2021-12-24T01:00:00-00:00,2021-12-23,18,TH_SP15_GEN-APND,97.67
2021-12-24T15:00:00-00:00,2021-12-24,8,TH_SP15_GEN-APND,63.88
2021-12-24T23:00:00-00:00,2021-12-24,16,TH_SP15_GEN-APND,54.42098
2021-12-24T12:00:00-00:00,2021-12-24,5,TH_SP15_GEN-APND,54.62451
2021-12-24T13:00:00-00:00,2021-12-24,6,TH_SP15_GEN-APND,56.10054
2021-12-24T17:00:00-00:00,2021-12-24,10,TH_SP15_GEN-APND,59.49711
2021-12-24T18:00:00-00:00,2021-12-24,11,TH_SP15_GEN-APND,53.0078
2021-12-24T21:00:00-00:00,2021-12-24,14,TH_SP15_GEN-APND,46.74105
2021-12-24T19:00:00-00:00,2021-12-24,12,TH_SP15_GEN-APND,50.47276
2021-12-24T09:00:00-00:00,2021-12-24,2,TH_SP15_GEN-APND,55.16823
2021-12-24T10:00:00-00:00,2021-12-24,3,TH_SP15_GEN-APND,54.70308
2021-12-24T08:00:00-00:00,2021-12-24,1,TH_SP15_GEN-APND,55.68835
2021-12-24T22:00:00-00:00,2021-12-24,15,TH_SP15_GEN-APND,49.29323
2021-12-24T11:00:00-00:00,2021-12-24,4,TH_SP15_GEN-APND,53.07472
2021-12-24T16:00:00-00:00,2021-12-24,9,TH_SP15_GEN-APND,62.65881
2021-12-24T20:00:00-00:00,2021-12-24,13,TH_SP15_GEN-APND,45.67877
2021-12-24T14:00:00-00:00,2021-12-24,7,TH_SP15_GEN-APND,65.28287
2021-12-18T04:00:00-00:00,2021-12-17,21,TH_ZP26_GEN-APND,77.47295
2021-12-18T02:00:00-00:00,2021-12-17,19,TH_ZP26_GEN-APND,90.26497
2021-12-18T01:00:00-00:00,2021-12-17,18,TH_ZP26_GEN-APND,99.48542
2021-12-18T07:00:00-00:00,2021-12-17,24,TH_ZP26_GEN-APND,56.12474
2021-12-18T05:00:00-00:00,2021-12-17,22,TH_ZP26_GEN-APND,72.26
2021-12-18T00:00:00-00:00,2021-12-17,17,TH_ZP26_GEN-APND,80.56549
2021-12-18T06:00:00-00:00,2021-12-17,23,TH_ZP26_GEN-APND,62.34342
2021-12-18T03:00:00-00:00,2021-12-17,20,TH_ZP26_GEN-APND,83.58051
2021-12-18T23:00:00-00:00,2021-12-18,16,TH_ZP26_GEN-APND,50.20439
2021-12-18T10:00:00-00:00,2021-12-18,3,TH_ZP26_GEN-APND,50.81374
2021-12-18T16:00:00-00:00,2021-12-18,9,TH_ZP26_GEN-APND,53.87887
2021-12-18T14:00:00-00:00,2021-12-18,7,TH_ZP26_GEN-APND,72.7554
2021-12-18T12:00:00-00:00,2021-12-18,5,TH_ZP26_GEN-APND,52.8
2021-12-18T13:00:00-00:00,2021-12-18,6,TH_ZP26_GEN-APND,58.83101
2021-12-18T08:00:00-00:00,2021-12-18,1,TH_ZP26_GEN-APND,52.36518
2021-12-18T17:00:00-00:00,2021-12-18,10,TH_ZP26_GEN-APND,37.34214
2021-12-18T11:00:00-00:00,2021-12-18,4,TH_ZP26_GEN-APND,51.19008
2021-12-18T15:00:00-00:00,2021-12-18,8,TH_ZP26_GEN-APND,62.37308
2021-12-18T09:00:00-00:00,2021-12-18,2,TH_ZP26_GEN-APND,51.11451
2021-12-18T22:00:00-00:00,2021-12-18,15,TH_ZP26_GEN-APND,30.83068
2021-12-18T18:00:00-00:00,2021-12-18,11,TH_ZP26_GEN-APND,29.37924
2021-12-18T20:00:00-00:00,2021-12-18,13,TH_ZP26_GEN-APND,20.4
2021-12-18T19:00:00-00:00,2021-12-18,12,TH_ZP26_GEN-APND,25.97765
2021-12-18T21:00:00-00:00,2021-12-18,14,TH_ZP26_GEN-APND,18.34
2021-12-09T03:00:00-00:00,2021-12-08,20,TH_NP15_GEN-APND,71.40489
2021-12-09T06:00:00-00:00,2021-12-08,23,TH_NP15_GEN-APND,56.01886
2021-12-09T07:00:00-00:00,2021-12-08,24,TH_NP15_GEN-APND,51.13937
2021-12-09T01:00:00-00:00,2021-12-08,18,TH_NP15_GEN-APND,89.6407
2021-12-09T02:00:00-00:00,2021-12-08,19,TH_NP15_GEN-APND,76.65588
2021-12-09T05:00:00-00:00,2021-12-08,22,TH_NP15_GEN-APND,61.77629
2021-12-09T00:00:00-00:00,2021-12-08,17,TH_NP15_GEN-APND,71.12817
2021-12-09T04:00:00-00:00,2021-12-08,21,TH_NP15_GEN-APND,66.75976
2021-12-09T20:00:00-00:00,2021-12-09,13,TH_NP15_GEN-APND,46.24564
2021-12-09T12:00:00-00:00,2021-12-09,5,TH_NP15_GEN-APND,45.0614
2021-12-09T15:00:00-00:00,2021-12-09,8,TH_NP15_GEN-APND,67.90346
2021-12-09T19:00:00-00:00,2021-12-09,12,TH_NP15_GEN-APND,47.12894
2021-12-09T09:00:00-00:00,2021-12-09,2,TH_NP15_GEN-APND,45.68661
2021-12-09T11:00:00-00:00,2021-12-09,4,TH_NP15_GEN-APND,44.6311
2021-12-09T17:00:00-00:00,2021-12-09,10,TH_NP15_GEN-APND,60.51475
2021-12-09T08:00:00-00:00,2021-12-09,1,TH_NP15_GEN-APND,47.98341
2021-12-09T21:00:00-00:00,2021-12-09,14,TH_NP15_GEN-APND,45.9371
2021-12-09T22:00:00-00:00,2021-12-09,15,TH_NP15_GEN-APND,46.92998
2021-12-09T14:00:00-00:00,2021-12-09,7,TH_NP15_GEN-APND,66.56097
2021-12-09T16:00:00-00:00,2021-12-09,9,TH_NP15_GEN-APND,61.984
