INTERVALSTARTTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,MW
2022-04-05T00:00:00-00:00,2022-04-04,18,TH_SP15_GEN-APND,38.13611
2022-04-05T05:00:00-00:00,2022-04-04,23,TH_SP15_GEN-APND,55.80194
2022-04-05T02:00:00-00:00,2022-04-04,20,TH_SP15_GEN-APND,78.32153
2022-04-05T01:00:00-00:00,2022-04-04,19,TH_SP15_GEN-APND,62.87626
2022-04-05T04:00:00-00:00,2022-04-04,22,TH_SP15_GEN-APND,61.88506
2022-04-05T06:00:00-00:00,2022-04-04,24,TH_SP15_GEN-APND,51.75842
2022-04-05T03:00:00-00:00,2022-04-04,21,TH_SP15_GEN-APND,71.60999
2022-04-05T20:00:00-00:00,2022-04-05,14,TH_SP15_GEN-APND,9.83257
2022-04-05T10:00:00-00:00,2022-04-05,4,TH_SP15_GEN-APND,44.68614
2022-04-05T14:00:00-00:00,2022-04-05,8,TH_SP15_GEN-APND,58.61956
2022-04-05T23:00:00-00:00,2022-04-05,17,TH_SP15_GEN-APND,24.09516
2022-04-05T09:00:00-00:00,2022-04-05,3,TH_SP15_GEN-APND,44.94547
2022-04-05T12:00:00-00:00,2022-04-05,6,TH_SP15_GEN-APND,56.59214
2022-04-05T07:00:00-00:00,2022-04-05,1,TH_SP15_GEN-APND,47.92635
2022-04-05T08:00:00-00:00,2022-04-05,2,TH_SP15_GEN-APND,46.69549
2022-04-05T16:00:00-00:00,2022-04-05,10,TH_SP15_GEN-APND,16.30871
2022-04-05T22:00:00-00:00,2022-04-05,16,TH_SP15_GEN-APND,16.59965
2022-04-05T13:00:00-00:00,2022-04-05,7,TH_SP15_GEN-APND,72.39485
2022-04-05T21:00:00-00:00,2022-04-05,15,TH_SP15_GEN-APND,12.09394
2022-04-05T19:00:00-00:00,2022-04-05,13,TH_SP15_GEN-APND,10.39935
2022-04-05T18:00:00-00:00,2022-04-05,12,TH_SP15_GEN-APND,10.90445
2022-04-05T17:00:00-00:00,2022-04-05,11,TH_SP15_GEN-APND,10.92721
2022-04-05T11:00:00-00:00,2022-04-05,5,TH_SP15_GEN-APND,48.01283
2022-04-05T15:00:00-00:00,2022-04-05,9,TH_SP15_GEN-APND,33.1
2022-08-25T04:00:00-00:00,2022-08-24,22,TH_NP15_GEN-APND,123.00952
2022-08-25T05:00:00-00:00,2022-08-24,23,TH_NP15_GEN-APND,99.87051
2022-08-25T00:00:00-00:00,2022-08-24,18,TH_NP15_GEN-APND,131.07544
2022-08-25T02:00:00-00:00,2022-08-24,20,TH_NP15_GEN-APND,167.8318
2022-08-25T03:00:00-00:00,2022-08-24,21,TH_NP15_GEN-APND,135.0419
2022-08-25T01:00:00-00:00,2022-08-24,19,TH_NP15_GEN-APND,155.0923
2022-08-25T06:00:00-00:00,2022-08-24,24,TH_NP15_GEN-APND,96.02616
2022-08-25T13:00:00-00:00,2022-08-25,7,TH_NP15_GEN-APND,109.17869
2022-08-25T20:00:00-00:00,2022-08-25,14,TH_NP15_GEN-APND,92.75876
2022-08-25T14:00:00-00:00,2022-08-25,8,TH_NP15_GEN-APND,87.16054
2022-08-25T12:00:00-00:00,2022-08-25,6,TH_NP15_GEN-APND,89.77793
2022-08-25T10:00:00-00:00,2022-08-25,4,TH_NP15_GEN-APND,85.64
2022-08-25T09:00:00-00:00,2022-08-25,3,TH_NP15_GEN-APND,88.45345
2022-08-25T17:00:00-00:00,2022-08-25,11,TH_NP15_GEN-APND,75.70944
2022-08-25T22:00:00-00:00,2022-08-25,16,TH_NP15_GEN-APND,112.63462
2022-08-25T07:00:00-00:00,2022-08-25,1,TH_NP15_GEN-APND,95.61089
2022-08-25T16:00:00-00:00,2022-08-25,10,TH_NP15_GEN-APND,76.24966
2022-08-25T21:00:00-00:00,2022-08-25,15,TH_NP15_GEN-APND,100.65376
2022-08-25T18:00:00-00:00,2022-08-25,12,TH_NP15_GEN-APND,78.94264
2022-08-25T08:00:00-00:00,2022-08-25,2,TH_NP15_GEN-APND,89.5341
2022-08-25T23:00:00-00:00,2022-08-25,17,TH_NP15_GEN-APND,119.70157
2022-08-25T11:00:00-00:00,2022-08-25,5,TH_NP15_GEN-APND,86.67568
2022-08-25T19:00:00-00:00,2022-08-25,13,TH_NP15_GEN-APND,86.03148
2022-08-25T15:00:00-00:00,2022-08-25,9,TH_NP15_GEN-APND,78.38904
2022-03-20T05:00:00-00:00,2022-03-19,23,TH_ZP26_GEN-APND,56.70677
2022-03-20T03:00:00-00:00,2022-03-19,21,TH_ZP26_GEN-APND,71.4646
2022-03-20T02:00:00-00:00,2022-03-19,20,TH_ZP26_GEN-APND,79.08767
2022-03-20T00:00:00-00:00,2022-03-19,18,TH_ZP26_GEN-APND,43.25885
2022-03-20T06:00:00-00:00,2022-03-19,24,TH_ZP26_GEN-APND,48.12067
2022-03-20T04:00:00-00:00,2022-03-19,22,TH_ZP26_GEN-APND,60.65399
2022-03-20T01:00:00-00:00,2022-03-19,19,TH_ZP26_GEN-APND,64.4902
2022-03-20T20:00:00-00:00,2022-03-20,14,TH_ZP26_GEN-APND,-8.19902
2022-03-20T19:00:00-00:00,2022-03-20,13,TH_ZP26_GEN-APND,-8.26761
2022-03-20T08:00:00-00:00,2022-03-20,2,TH_ZP26_GEN-APND,44.92057
2022-03-20T22:00:00-00:00,2022-03-20,16,TH_ZP26_GEN-APND,-5.37144
2022-03-20T21:00:00-00:00,2022-03-20,15,TH_ZP26_GEN-APND,-6.86876
2022-03-20T18:00:00-00:00,2022-03-20,12,TH_ZP26_GEN-APND,-7.28679
2022-03-20T10:00:00-00:00,2022-03-20,4,TH_ZP26_GEN-APND,43.42845
2022-03-20T12:00:00-00:00,2022-03-20,6,TH_ZP26_GEN-APND,45.2766
2022-03-20T07:00:00-00:00,2022-03-20,1,TH_ZP26_GEN-APND,46.98858
2022-03-20T23:00:00-00:00,2022-03-20,17,TH_ZP26_GEN-APND,-0.82653
2022-03-20T14:00:00-00:00,2022-03-20,8,TH_ZP26_GEN-APND,42.70862
2022-03-20T11:00:00-00:00,2022-03-20,5,TH_ZP26_GEN-APND,43.50184
2022-03-20T16:00:00-00:00,2022-03-20,10,TH_ZP26_GEN-APND,-2.15996
2022-03-20T15:00:00-00:00,2022-03-20,9,TH_ZP26_GEN-APND,8.30808
2022-03-20T17:00:00-00:00,2022-03-20,11,TH_ZP26_GEN-APND,-5.34438
2022-03-20T13:00:00-00:00,2022-03-20,7,TH_ZP26_GEN-APND,49.71174
2022-03-20T09:00:00-00:00,2022-03-20,3,TH_ZP26_GEN-APND,43.56459
2022-02-14T07:00:00-00:00,2022-02-13,24,TH_SP15_GEN-APND,42.69561
2022-02-14T05:00:00-00:00,2022-02-13,22,TH_SP15_GEN-APND,46.98626
2022-02-14T03:00:00-00:00,2022-02-13,20,TH_SP15_GEN-APND,53.00052
2022-02-14T04:00:00-00:00,2022-02-13,21,TH_SP15_GEN-APND,48.83113
2022-02-14T02:00:00-00:00,2022-02-13,19,TH_SP15_GEN-APND,57.59091
2022-02-14T01:00:00-00:00,2022-02-13,18,TH_SP15_GEN-APND,57.02016
2022-02-14T06:00:00-00:00,2022-02-13,23,TH_SP15_GEN-APND,44.42557
2022-02-14T00:00:00-00:00,2022-02-13,17,TH_SP15_GEN-APND,43.83853
2022-02-14T23:00:00-00:00,2022-02-14,16,TH_SP15_GEN-APND,30.62339
2022-02-14T22:00:00-00:00,2022-02-14,15,TH_SP15_GEN-APND,21.77825
2022-02-14T19:00:00-00:00,2022-02-14,12,TH_SP15_GEN-APND,21.48589
2022-02-14T10:00:00-00:00,2022-02-14,3,TH_SP15_GEN-APND,37.50714
2022-02-14T17:00:00-00:00,2022-02-14,10,TH_SP15_GEN-APND,22.067
2022-02-14T20:00:00-00:00,2022-02-14,13,TH_SP15_GEN-APND,20.0812
2022-02-14T08:00:00-00:00,2022-02-14,1,TH_SP15_GEN-APND,39.35859
2022-02-14T14:00:00-00:00,2022-02-14,7,TH_SP15_GEN-APND,53.67124
2022-02-14T12:00:00-00:00,2022-02-14,5,TH_SP15_GEN-APND,40.58309
2022-02-14T16:00:00-00:00,2022-02-14,9,TH_SP15_GEN-APND,29.23
2022-02-14T21:00:00-00:00,2022-02-14,14,TH_SP15_GEN-APND,18.75321
2022-02-14T09:00:00-00:00,2022-02-14,2,TH_SP15_GEN-APND,38.73395
2022-02-14T11:00:00-00:00,2022-02-14,4,TH_SP15_GEN-APND,37.41346
2022-02-14T13:00:00-00:00,2022-02-14,6,TH_SP15_GEN-APND,45.84274
2022-02-14T18:00:00-00:00,2022-02-14,11,TH_SP15_GEN-APND,21.43033
2022-02-14T15:00:00-00:00,2022-02-14,8,TH_SP15_GEN-APND,43.87
2022-07-26T00:00:00-00:00,2022-07-25,18,TH_ZP26_GEN-APND,99.0
2022-07-26T01:00:00-00:00,2022-07-25,19,TH_ZP26_GEN-APND,130.7973
2022-07-26T06:00:00-00:00,2022-07-25,24,TH_ZP26_GEN-APND,68.0
2022-07-26T05:00:00-00:00,2022-07-25,23,TH_ZP26_GEN-APND,77.70434
2022-07-26T04:00:00-00:00,2022-07-25,22,TH_ZP26_GEN-APND,117.54342
2022-07-26T03:00:00-00:00,2022-07-25,21,TH_ZP26_GEN-APND,99.96
2022-07-26T02:00:00-00:00,2022-07-25,20,TH_ZP26_GEN-APND,138.4568
2022-07-26T07:00:00-00:00,2022-07-26,1,TH_ZP26_GEN-APND,78.94223
2022-07-26T20:00:00-00:00,2022-07-26,14,TH_ZP26_GEN-APND,78.43832
2022-07-26T22:00:00-00:00,2022-07-26,16,TH_ZP26_GEN-APND,96.07872
2022-07-26T08:00:00-00:00,2022-07-26,2,TH_ZP26_GEN-APND,73.68154
2022-07-26T18:00:00-00:00,2022-07-26,12,TH_ZP26_GEN-APND,68.22503
2022-07-26T19:00:00-00:00,2022-07-26,13,TH_ZP26_GEN-APND,76.65505
2022-07-26T21:00:00-00:00,2022-07-26,15,TH_ZP26_GEN-APND,84.0
2022-07-26T14:00:00-00:00,2022-07-26,8,TH_ZP26_GEN-APND,75.4022
2022-07-26T23:00:00-00:00,2022-07-26,17,TH_ZP26_GEN-APND,102.88334
2022-07-26T13:00:00-00:00,2022-07-26,7,TH_ZP26_GEN-APND,99.13874
2022-07-26T15:00:00-00:00,2022-07-26,9,TH_ZP26_GEN-APND,69.51124
2022-07-26T12:00:00-00:00,2022-07-26,6,TH_ZP26_GEN-APND,73.74252
2022-07-26T17:00:00-00:00,2022-07-26,11,TH_ZP26_GEN-APND,68.10104
2022-07-26T11:00:00-00:00,2022-07-26,5,TH_ZP26_GEN-APND,71.67434
2022-07-26T16:00:00-00:00,2022-07-26,10,TH_ZP26_GEN-APND,67.97719
2022-07-26T10:00:00-00:00,2022-07-26,4,TH_ZP26_GEN-APND,70.51764
2022-07-26T09:00:00-00:00,2022-07-26,3,TH_ZP26_GEN-APND,71.2723
2022-01-21T07:00:00-00:00,2022-01-20,24,TH_NP15_GEN-APND,50.15521
2022-01-21T03:00:00-00:00,2022-01-20,20,TH_NP15_GEN-APND,65.3801
2022-01-21T06:00:00-00:00,2022-01-20,23,TH_NP15_GEN-APND,51.61983
2022-01-21T01:00:00-00:00,2022-01-20,18,TH_NP15_GEN-APND,75.80405
2022-01-21T02:00:00-00:00,2022-01-20,19,TH_NP15_GEN-APND,71.68461
2022-01-21T04:00:00-00:00,2022-01-20,21,TH_NP15_GEN-APND,58.38397
2022-01-21T00:00:00-00:00,2022-01-20,17,TH_NP15_GEN-APND,61.24303
2022-01-21T05:00:00-00:00,2022-01-20,22,TH_NP15_GEN-APND,54.25206
2022-01-21T17:00:00-00:00,2022-01-21,10,TH_NP15_GEN-APND,35.52792
2022-01-21T09:00:00-00:00,2022-01-21,2,TH_NP15_GEN-APND,43.84633
2022-01-21T13:00:00-00:00,2022-01-21,6,TH_NP15_GEN-APND,48.3958
2022-01-21T15:00:00-00:00,2022-01-21,8,TH_NP15_GEN-APND,63.84345
2022-01-21T23:00:00-00:00,2022-01-21,16,TH_NP15_GEN-APND,38.8979
2022-01-21T08:00:00-00:00,2022-01-21,1,TH_NP15_GEN-APND,46.4507
2022-01-21T10:00:00-00:00,2022-01-21,3,TH_NP15_GEN-APND,42.55104
2022-01-21T20:00:00-00:00,2022-01-21,13,TH_NP15_GEN-APND,24.21049
2022-01-21T19:00:00-00:00,2022-01-21,12,TH_NP15_GEN-APND,26.06655
2022-01-21T22:00:00-00:00,2022-01-21,15,TH_NP15_GEN-APND,22.98972
2022-01-21T18:00:00-00:00,2022-01-21,11,TH_NP15_GEN-APND,30.91091
2022-01-21T16:00:00-00:00,2022-01-21,9,TH_NP15_GEN-APND,48.08869
2022-01-21T12:00:00-00:00,2022-01-21,5,TH_NP15_GEN-APND,42.79012
2022-01-21T11:00:00-00:00,2022-01-21,4,TH_NP15_GEN-APND,41.3098
2022-01-21T21:00:00-00:00,2022-01-21,14,TH_NP15_GEN-APND,21.9555
2022-01-21T14:00:00-00:00,2022-01-21,7,TH_NP15_GEN-APND,66.52342
2022-01-22T03:00:00-00:00,2022-01-21,20,TH_ZP26_GEN-APND,55.18678
2022-01-22T02:00:00-00:00,2022-01-21,19,TH_ZP26_GEN-APND,60.33823
2022-01-22T01:00:00-00:00,2022-01-21,18,TH_ZP26_GEN-APND,65.15222
2022-01-22T06:00:00-00:00,2022-01-21,23,TH_ZP26_GEN-APND,46.46347
2022-01-22T07:00:00-00:00,2022-01-21,24,TH_ZP26_GEN-APND,45.37854
2022-01-22T05:00:00-00:00,2022-01-21,22,TH_ZP26_GEN-APND,50.2266
2022-01-22T00:00:00-00:00,2022-01-21,17,TH_ZP26_GEN-APND,52.75103
2022-01-22T04:00:00-00:00,2022-01-21,21,TH_ZP26_GEN-APND,51.88314
2022-01-22T12:00:00-00:00,2022-01-22,5,TH_ZP26_GEN-APND,44.44046
2022-01-22T15:00:00-00:00,2022-01-22,8,TH_ZP26_GEN-APND,47.94195
2022-01-22T20:00:00-00:00,2022-01-22,13,TH_ZP26_GEN-APND,4.46596
2022-01-22T08:00:00-00:00,2022-01-22,1,TH_ZP26_GEN-APND,45.23102
2022-01-22T19:00:00-00:00,2022-01-22,12,TH_ZP26_GEN-APND,6.43
2022-01-22T17:00:00-00:00,2022-01-22,10,TH_ZP26_GEN-APND,10.22
2022-01-22T23:00:00-00:00,2022-01-22,16,TH_ZP26_GEN-APND,29.47323
2022-01-22T10:00:00-00:00,2022-01-22,3,TH_ZP26_GEN-APND,41.33477
2022-01-22T16:00:00-00:00,2022-01-22,9,TH_ZP26_GEN-APND,38.16509
2022-01-22T11:00:00-00:00,2022-01-22,4,TH_ZP26_GEN-APND,41.63699
2022-01-22T13:00:00-00:00,2022-01-22,6,TH_ZP26_GEN-APND,45.52164
2022-01-22T14:00:00-00:00,2022-01-22,7,TH_ZP26_GEN-APND,52.94361
2022-01-22T09:00:00-00:00,2022-01-22,2,TH_ZP26_GEN-APND,42.39092
2022-01-22T18:00:00-00:00,2022-01-22,11,TH_ZP26_GEN-APND,6.158
2022-01-22T21:00:00-00:00,2022-01-22,14,TH_ZP26_GEN-APND,3.24
2022-01-22T22:00:00-00:00,2022-01-22,15,TH_ZP26_GEN-APND,7.60104
2022-07-25T05:00:00-00:00,2022-07-24,23,TH_NP15_GEN-APND,83.18211
2022-07-25T00:00:00-00:00,2022-07-24,18,TH_NP15_GEN-APND,91.9297
2022-07-25T01:00:00-00:00,2022-07-24,19,TH_NP15_GEN-APND,108.30252
2022-07-25T03:00:00-00:00,2022-07-24,21,TH_NP15_GEN-APND,108.04123
2022-07-25T06:00:00-00:00,2022-07-24,24,TH_NP15_GEN-APND,79.17026
2022-07-25T02:00:00-00:00,2022-07-24,20,TH_NP15_GEN-APND,122.29267
2022-07-25T04:00:00-00:00,2022-07-24,22,TH_NP15_GEN-APND,96.05958
2022-07-25T07:00:00-00:00,2022-07-25,1,TH_NP15_GEN-APND,74.9887
2022-07-25T09:00:00-00:00,2022-07-25,3,TH_NP15_GEN-APND,69.98149
2022-07-25T12:00:00-00:00,2022-07-25,6,TH_NP15_GEN-APND,72.10273
2022-07-25T17:00:00-00:00,2022-07-25,11,TH_NP15_GEN-APND,70.10467
2022-07-25T20:00:00-00:00,2022-07-25,14,TH_NP15_GEN-APND,81.74974
2022-07-25T11:00:00-00:00,2022-07-25,5,TH_NP15_GEN-APND,70.28191
2022-07-25T16:00:00-00:00,2022-07-25,10,TH_NP15_GEN-APND,69.42587
2022-07-25T18:00:00-00:00,2022-07-25,12,TH_NP15_GEN-APND,72.12453
2022-07-25T19:00:00-00:00,2022-07-25,13,TH_NP15_GEN-APND,76.79
2022-07-25T22:00:00-00:00,2022-07-25,16,TH_NP15_GEN-APND,96.92305
2022-07-25T21:00:00-00:00,2022-07-25,15,TH_NP15_GEN-APND,92.50348
2022-07-25T10:00:00-00:00,2022-07-25,4,TH_NP15_GEN-APND,69.83917
2022-07-25T13:00:00-00:00,2022-07-25,7,TH_NP15_GEN-APND,93.04836
2022-07-25T14:00:00-00:00,2022-07-25,8,TH_NP15_GEN-APND,73.7931
2022-07-25T15:00:00-00:00,2022-07-25,9,TH_NP15_GEN-APND,69.99779
2022-07-25T08:00:00-00:00,2022-07-25,2,TH_NP15_GEN-APND,73.10662
2022-07-25T23:00:00-00:00,2022-07-25,17,TH_NP15_GEN-APND,101.51
2022-01-04T04:00:00-00:00,2022-01-03,21,TH_SP15_GEN-APND,87.56517
2022-01-04T03:00:00-00:00,2022-01-03,20,TH_SP15_GEN-APND,96.57795
2022-01-04T00:00:00-00:00,2022-01-03,17,TH_SP15_GEN-APND,88.84038
2022-01-04T02:00:00-00:00,2022-01-03,19,TH_SP15_GEN-APND,106.01051
2022-01-04T06:00:00-00:00,2022-01-03,23,TH_SP15_GEN-APND,73.82088
2022-01-04T01:00:00-00:00,2022-01-03,18,TH_SP15_GEN-APND,118.39322
2022-01-04T07:00:00-00:00,2022-01-03,24,TH_SP15_GEN-APND,66.4597
2022-01-04T05:00:00-00:00,2022-01-03,22,TH_SP15_GEN-APND,77.02145
2022-01-04T10:00:00-00:00,2022-01-04,3,TH_SP15_GEN-APND,51.06826
2022-01-04T13:00:00-00:00,2022-01-04,6,TH_SP15_GEN-APND,59.32763
2022-01-04T11:00:00-00:00,2022-01-04,4,TH_SP15_GEN-APND,50.48933
2022-01-04T22:00:00-00:00,2022-01-04,15,TH_SP15_GEN-APND,40.05863
2022-01-04T19:00:00-00:00,2022-01-04,12,TH_SP15_GEN-APND,34.52654
2022-01-04T16:00:00-00:00,2022-01-04,9,TH_SP15_GEN-APND,58.36407
2022-01-04T08:00:00-00:00,2022-01-04,1,TH_SP15_GEN-APND,53.85454
2022-01-04T15:00:00-00:00,2022-01-04,8,TH_SP15_GEN-APND,78.40198
2022-01-04T09:00:00-00:00,2022-01-04,2,TH_SP15_GEN-APND,51.5709
2022-01-04T14:00:00-00:00,2022-01-04,7,TH_SP15_GEN-APND,82.71461
2022-01-04T23:00:00-00:00,2022-01-04,16,TH_SP15_GEN-APND,56.46015
2022-01-04T12:00:00-00:00,2022-01-04,5,TH_SP15_GEN-APND,51.30543
2022-01-04T20:00:00-00:00,2022-01-04,13,TH_SP15_GEN-APND,33.87618
2022-01-04T21:00:00-00:00,2022-01-04,14,TH_SP15_GEN-APND,35.3396
2022-01-04T17:00:00-00:00,2022-01-04,10,TH_SP15_GEN-APND,48.77462
2022-01-04T18:00:00-00:00,2022-01-04,11,TH_SP15_GEN-APND,40.1064
2022-06-03T03:00:00-00:00,2022-06-02,21,TH_NP15_GEN-APND,111.17963
2022-06-03T06:00:00-00:00,2022-06-02,24,TH_NP15_GEN-APND,73.97948
2022-06-03T05:00:00-00:00,2022-06-02,23,TH_NP15_GEN-APND,77.0466
2022-06-03T01:00:00-00:00,2022-06-02,19,TH_NP15_GEN-APND,92.24007
2022-06-03T00:00:00-00:00,2022-06-02,18,TH_NP15_GEN-APND,83.43016
2022-06-03T04:00:00-00:00,2022-06-02,22,TH_NP15_GEN-APND,96.9926
2022-06-03T02:00:00-00:00,2022-06-02,20,TH_NP15_GEN-APND,122.34686
2022-06-03T20:00:00-00:00,2022-06-03,14,TH_NP15_GEN-APND,59.53667
2022-06-03T15:00:00-00:00,2022-06-03,9,TH_NP15_GEN-APND,46.72435
2022-06-03T12:00:00-00:00,2022-06-03,6,TH_NP15_GEN-APND,80.40899
2022-06-03T16:00:00-00:00,2022-06-03,10,TH_NP15_GEN-APND,42.87267
2022-06-03T11:00:00-00:00,2022-06-03,5,TH_NP15_GEN-APND,71.92744
2022-06-03T17:00:00-00:00,2022-06-03,11,TH_NP15_GEN-APND,45.58767
2022-06-03T23:00:00-00:00,2022-06-03,17,TH_NP15_GEN-APND,69.14961
2022-06-03T09:00:00-00:00,2022-06-03,3,TH_NP15_GEN-APND,69.80739
2022-06-03T18:00:00-00:00,2022-06-03,12,TH_NP15_GEN-APND,49.0
2022-06-03T19:00:00-00:00,2022-06-03,13,TH_NP15_GEN-APND,51.50225
2022-06-03T21:00:00-00:00,2022-06-03,15,TH_NP15_GEN-APND,62.28
2022-06-03T22:00:00-00:00,2022-06-03,16,TH_NP15_GEN-APND,67.82974
2022-06-03T14:00:00-00:00,2022-06-03,8,TH_NP15_GEN-APND,59.94223
2022-06-03T07:00:00-00:00,2022-06-03,1,TH_NP15_GEN-APND,76.16355
2022-06-03T10:00:00-00:00,2022-06-03,4,TH_NP15_GEN-APND,69.7023
2022-06-03T13:00:00-00:00,2022-06-03,7,TH_NP15_GEN-APND,81.70235
2022-06-03T08:00:00-00:00,2022-06-03,2,TH_NP15_GEN-APND,74.34915
2022-08-17T01:00:00-00:00,2022-08-16,19,TH_NP15_GEN-APND,258.6051
2022-08-17T00:00:00-00:00,2022-08-16,18,TH_NP15_GEN-APND,191.91223
2022-08-17T02:00:00-00:00,2022-08-16,20,TH_NP15_GEN-APND,311.1233
2022-08-17T06:00:00-00:00,2022-08-16,24,TH_NP15_GEN-APND,107.3612
2022-08-17T05:00:00-00:00,2022-08-16,23,TH_NP15_GEN-APND,128.78714
2022-08-17T04:00:00-00:00,2022-08-16,22,TH_NP15_GEN-APND,156.4574
2022-08-17T03:00:00-00:00,2022-08-16,21,TH_NP15_GEN-APND,205.17642
2022-08-17T22:00:00-00:00,2022-08-17,16,TH_NP15_GEN-APND,153.70415
2022-08-17T13:00:00-00:00,2022-08-17,7,TH_NP15_GEN-APND,113.92876
2022-08-17T19:00:00-00:00,2022-08-17,13,TH_NP15_GEN-APND,104.84432
2022-08-17T17:00:00-00:00,2022-08-17,11,TH_NP15_GEN-APND,86.38794
2022-08-17T15:00:00-00:00,2022-08-17,9,TH_NP15_GEN-APND,84.72341
2022-08-17T18:00:00-00:00,2022-08-17,12,TH_NP15_GEN-APND,87.82218
2022-08-17T10:00:00-00:00,2022-08-17,4,TH_NP15_GEN-APND,85.14656
2022-08-17T11:00:00-00:00,2022-08-17,5,TH_NP15_GEN-APND,85.3721
2022-08-17T21:00:00-00:00,2022-08-17,15,TH_NP15_GEN-APND,149.67934
2022-08-17T09:00:00-00:00,2022-08-17,3,TH_NP15_GEN-APND,87.7677
2022-08-17T16:00:00-00:00,2022-08-17,10,TH_NP15_GEN-APND,81.3018
2022-08-17T08:00:00-00:00,2022-08-17,2,TH_NP15_GEN-APND,91.31737
2022-08-17T23:00:00-00:00,2022-08-17,17,TH_NP15_GEN-APND,165.90613
2022-08-17T07:00:00-00:00,2022-08-17,1,TH_NP15_GEN-APND,90.85435
2022-08-17T20:00:00-00:00,2022-08-17,14,TH_NP15_GEN-APND,125.04529
2022-08-17T14:00:00-00:00,2022-08-17,8,TH_NP15_GEN-APND,92.78951
2022-08-17T12:00:00-00:00,2022-08-17,6,TH_NP15_GEN-APND,88.28821
2022-06-17T03:00:00-00:00,2022-06-16,21,TH_ZP26_GEN-APND,101.08905
2022-06-17T00:00:00-00:00,2022-06-16,18,TH_ZP26_GEN-APND,68.71266
2022-06-17T05:00:00-00:00,2022-06-16,23,TH_ZP26_GEN-APND,71.02508
2022-06-17T06:00:00-00:00,2022-06-16,24,TH_ZP26_GEN-APND,67.68436
2022-06-17T01:00:00-00:00,2022-06-16,19,TH_ZP26_GEN-APND,84.36448
2022-06-17T02:00:00-00:00,2022-06-16,20,TH_ZP26_GEN-APND,110.48399
2022-06-17T04:00:00-00:00,2022-06-16,22,TH_ZP26_GEN-APND,78.11031
2022-06-17T16:00:00-00:00,2022-06-17,10,TH_ZP26_GEN-APND,35.23307
2022-06-17T14:00:00-00:00,2022-06-17,8,TH_ZP26_GEN-APND,47.79772
2022-06-17T18:00:00-00:00,2022-06-17,12,TH_ZP26_GEN-APND,34.56883
2022-06-17T19:00:00-00:00,2022-06-17,13,TH_ZP26_GEN-APND,35.16544
2022-06-17T21:00:00-00:00,2022-06-17,15,TH_ZP26_GEN-APND,42.08483
2022-06-17T15:00:00-00:00,2022-06-17,9,TH_ZP26_GEN-APND,36.75082
2022-06-17T20:00:00-00:00,2022-06-17,14,TH_ZP26_GEN-APND,38.0
2022-06-17T10:00:00-00:00,2022-06-17,4,TH_ZP26_GEN-APND,62.36301
2022-06-17T23:00:00-00:00,2022-06-17,17,TH_ZP26_GEN-APND,52.45362
2022-06-17T09:00:00-00:00,2022-06-17,3,TH_ZP26_GEN-APND,63.73316
2022-06-17T13:00:00-00:00,2022-06-17,7,TH_ZP26_GEN-APND,71.95028
2022-06-17T17:00:00-00:00,2022-06-17,11,TH_ZP26_GEN-APND,35.17428
2022-06-17T22:00:00-00:00,2022-06-17,16,TH_ZP26_GEN-APND,48.23751
2022-06-17T07:00:00-00:00,2022-06-17,1,TH_ZP26_GEN-APND,71.28
2022-06-17T08:00:00-00:00,2022-06-17,2,TH_ZP26_GEN-APND,66.55703
2022-06-17T11:00:00-00:00,2022-06-17,5,TH_ZP26_GEN-APND,65.26034
2022-06-17T12:00:00-00:00,2022-06-17,6,TH_ZP26_GEN-APND,70.89734
2022-02-08T00:00:00-00:00,2022-02-07,17,TH_NP15_GEN-APND,57.66778
2022-02-08T06:00:00-00:00,2022-02-07,23,TH_NP15_GEN-APND,56.78699
2022-02-08T02:00:00-00:00,2022-02-07,19,TH_NP15_GEN-APND,80.13314
2022-02-08T07:00:00-00:00,2022-02-07,24,TH_NP15_GEN-APND,52.11183
2022-02-08T04:00:00-00:00,2022-02-07,21,TH_NP15_GEN-APND,67.73873
2022-02-08T05:00:00-00:00,2022-02-07,22,TH_NP15_GEN-APND,59.25691
2022-02-08T01:00:00-00:00,2022-02-07,18,TH_NP15_GEN-APND,74.04777
2022-02-08T03:00:00-00:00,2022-02-07,20,TH_NP15_GEN-APND,68.87294
2022-02-08T10:00:00-00:00,2022-02-08,3,TH_NP15_GEN-APND,44.38066
2022-02-08T11:00:00-00:00,2022-02-08,4,TH_NP15_GEN-APND,43.9807
2022-02-08T22:00:00-00:00,2022-02-08,15,TH_NP15_GEN-APND,23.82699
2022-02-08T14:00:00-00:00,2022-02-08,7,TH_NP15_GEN-APND,67.67554
2022-02-08T15:00:00-00:00,2022-02-08,8,TH_NP15_GEN-APND,55.85132
2022-02-08T20:00:00-00:00,2022-02-08,13,TH_NP15_GEN-APND,20.24227
2022-02-08T13:00:00-00:00,2022-02-08,6,TH_NP15_GEN-APND,53.44457
2022-02-08T16:00:00-00:00,2022-02-08,9,TH_NP15_GEN-APND,42.41636
2022-02-08T18:00:00-00:00,2022-02-08,11,TH_NP15_GEN-APND,30.44548
2022-02-08T09:00:00-00:00,2022-02-08,2,TH_NP15_GEN-APND,44.70066
2022-02-08T12:00:00-00:00,2022-02-08,5,TH_NP15_GEN-APND,46.11819
2022-02-08T17:00:00-00:00,2022-02-08,10,TH_NP15_GEN-APND,33.56394
